,ent,type
872,Google Cloud Platform,LANG_FRAM
873,leveraging,H_SKILL
874,GCP,LANG_FRAM
875,data analytics,H_SKILL
876,machine learning,LANG_FRAM
877,GCP Cloud,LANG_FRAM
878,Google Cloud Engineer/Architect certifications,LANG_FRAM
879,cloud,LANG_FRAM
880,Discovering and architecting solutions,H_SKILL
881,Google Cloud Platform,LANG_FRAM
882,Building,H_SKILL
883,cloud,LANG_FRAM
884,GCP,LANG_FRAM
885,Google Cloud Platform's,LANG_FRAM
886,data analytics,H_SKILL
887,machine learning,LANG_FRAM
888,Google Cloud Platform,LANG_FRAM
889,Terraform,LANG_FRAM
890,"Integrating, configuring,",H_SKILL
891,deploying,H_SKILL
892,IAM,LANG_FRAM
893,Operational risk standards,H_SKILL
894,"continuous integration (CI), continuous delivery (CD)",H_SKILL
895,continuous testing,H_SKILL
896,communicating,S_SKILL
897,Bachelor's degree,REQUIREMENT
898,2.1,REQUIREMENT
899,communications skills,S_SKILL
900,communicate with impact as a consultant,S_SKILL
901,passion,S_SKILL
902,cloud,LANG_FRAM
903,Flexibility,S_SKILL
904,Python,LANG_FRAM
905,Java,LANG_FRAM
906,C#,LANG_FRAM
907,.NET,LANG_FRAM
908,C,LANG_FRAM
909,C++,LANG_FRAM
910,Go Desired,LANG_FRAM
911,Server knowledge,LANG_FRAM
912,Linux,LANG_FRAM
913,Redhat,LANG_FRAM
914,Shell,LANG_FRAM
915,directed,S_SKILL
916,design and development of new support solutions and services,H_SKILL
917,Technical Support,H_SKILL
918,Use technical expertise to solve problems,H_SKILL
919,generate ideas,S_SKILL
920,"design, development and verification for complex solutions",H_SKILL
921,understanding key processes and technologies,H_SKILL
922,Data analysis,H_SKILL
923,modelling,H_SKILL
924,degree,REQUIREMENT
925,motivation,S_SKILL
926,problem solving,S_SKILL
927,work with minimum direction or supervision,S_SKILL
928,collaboration,S_SKILL
929,plan,S_SKILL
930,prioritise,S_SKILL
931,Confidence,S_SKILL
932,verbal and written communication skills,S_SKILL
933,Storm,LANG_FRAM
934,Cloud,LANG_FRAM
935,Cloud,LANG_FRAM
936,Storm,LANG_FRAM
937,Cloud,LANG_FRAM
938,Storm,LANG_FRAM
939,AWS,LANG_FRAM
940,Machine Learning,LANG_FRAM
941,DevOps,H_SKILL
942,Oracle,LANG_FRAM
943,Storm,LANG_FRAM
944,AWS,LANG_FRAM
945,Service,LANG_FRAM
946,AWS,LANG_FRAM
947,AWS,LANG_FRAM
948,Cloud,LANG_FRAM
949,work within a team,S_SKILL
950,cloud,LANG_FRAM
951,"building highly resilient, scalable and performant cloud solutions",H_SKILL
952,Amazon Web Services,LANG_FRAM
953,AWS,LANG_FRAM
954,cloud,LANG_FRAM
955,cloud,LANG_FRAM
956,AWS,LANG_FRAM
957,cloud,LANG_FRAM
958,Terraform,LANG_FRAM
959,"Integrate, configure, deploy and manage centrally provided common cloud services",H_SKILL
960,IAM,LANG_FRAM
961,Operational risk standards,H_SKILL
962,"continuous integration (CI), continuous delivery (CD)",H_SKILL
963,continuous testing,H_SKILL
964,Bachelor's degree,REQUIREMENT
965,2.1,REQUIREMENT
966,communications skills,S_SKILL
967,communicate with impact as a consultant,S_SKILL
968,passion,S_SKILL
969,cloud,LANG_FRAM
970,Flexibility,S_SKILL
971,Python,LANG_FRAM
972,Java,LANG_FRAM
973,C#,LANG_FRAM
974,.NET,LANG_FRAM
975,C,LANG_FRAM
976,C++,LANG_FRAM
977,Go Desired,LANG_FRAM
978,Server knowledge,LANG_FRAM
979,Linux,LANG_FRAM
980,Redhat,LANG_FRAM
981,Shell,LANG_FRAM
982,Portaltech,LANG_FRAM
983,Portaltech,LANG_FRAM
984,SAP,LANG_FRAM
985,Portaltech,LANG_FRAM
986,technical expertise,H_SKILL
987,work with clients,S_SKILL
988,SAP,LANG_FRAM
989,SAP core,LANG_FRAM
990,develop and enhance product features,H_SKILL
991,Development/configuration,H_SKILL
992,Understanding technical design specifications,H_SKILL
993,creating use cases,H_SKILL
994,2.1,H_SKILL
995,C#/.Net,H_SKILL
996,React,LANG_FRAM
997,Python,LANG_FRAM
998,present and deliver outcomes,S_SKILL
999,cloud,LANG_FRAM
1000,cutting,S_SKILL
1001,developing and maintaining applications,H_SKILL
1002,collaborate,S_SKILL
1003,looking to contribute,S_SKILL
1004,Collaborate,S_SKILL
1005,analyse requirements,H_SKILL
1006,"design, development, and maintenance of customer",H_SKILL
1007,Perform code reviews,H_SKILL
1008,recommend improvements and innovations,H_SKILL
1009,Troubleshoot and resolve application issues,H_SKILL
1010,providing timely support to end-users,H_SKILL
1011,PL,LANG_FRAM
1012,SQL,LANG_FRAM
1013,SQL,LANG_FRAM
1014,database design principles,H_SKILL
1015,Knowledge of web development technologies,H_SKILL
1016,HTML,LANG_FRAM
1017,CSS,LANG_FRAM
1018,JavaScript,LANG_FRAM
1019,problem,S_SKILL
1020,solving,S_SKILL
1021,analytical,S_SKILL
1022,communication,S_SKILL
1023,teamwork,S_SKILL
1024,Cloud,LANG_FRAM
1025,Microsoft Azure,LANG_FRAM
1026,application development,H_SKILL
1027,cloud,LANG_FRAM
1028,Microsoft,LANG_FRAM
1029,Azure,LANG_FRAM
1030,Cloud,LANG_FRAM
1031,work within a team,S_SKILL
1032,cloud,LANG_FRAM
1033,"building highly resilient, scalable and performant cloud solutions",H_SKILL
1034,Microsoft Azure,LANG_FRAM
1035,Azure,LANG_FRAM
1036,cloud,LANG_FRAM
1037,Microsoft Azure,LANG_FRAM
1038,Azure,LANG_FRAM
1039,"Integrate, configure, deploy and manage centrally provided common cloud services",H_SKILL
1040,DevOps,H_SKILL
1041,"continuous integration (CI), continuous delivery (CD)",H_SKILL
1042,continuous testing,H_SKILL
1043,implement patches and updates,H_SKILL
1044,2.1,REQUIREMENT
1045,Bachelor's degree,REQUIREMENT
1046,communications skills,S_SKILL
1047,passion,S_SKILL
1048,cloud,LANG_FRAM
1049,Flexibility,S_SKILL
1050,flexible,S_SKILL
1051,hunger to learn,S_SKILL
1052,C#,LANG_FRAM
1053,.NET,LANG_FRAM
1054,Willingness to learn,S_SKILL
1055,Azure,LANG_FRAM
1056,BizTalk,LANG_FRAM
1057,Power Platform,LANG_FRAM
1058,MuleSoft,LANG_FRAM
1059,WebSphere,LANG_FRAM
1060,Provide guidance on Integration design and delivery best practice,H_SKILL
1061,Core Java,LANG_FRAM
1062,J2EE,LANG_FRAM
1063,Boot,LANG_FRAM
1064,Apache Camel,LANG_FRAM
1065,communication skills,S_SKILL
1066,Bachelor's degree,REQUIREMENT
1067,2.1,REQUIREMENT
1068,Cloud,LANG_FRAM
1069,Microsoft Azure,LANG_FRAM
1070,application development,H_SKILL
1071,cloud,LANG_FRAM
1072,Microsoft,LANG_FRAM
1073,Azure,LANG_FRAM
1074,Cloud,LANG_FRAM
1075,work within a team,S_SKILL
1076,cloud,LANG_FRAM
1077,"building highly resilient, scalable and performant cloud solutions",H_SKILL
1078,Microsoft Azure,LANG_FRAM
1079,Azure,LANG_FRAM
1080,cloud,LANG_FRAM
1081,Microsoft Azure,LANG_FRAM
1082,Azure,LANG_FRAM
1083,"Integrate, configure, deploy and manage centrally provided common cloud services",H_SKILL
1084,DevOps,H_SKILL
1085,"continuous integration (CI), continuous delivery (CD)",H_SKILL
1086,continuous testing,H_SKILL
1087,implement patches and updates,H_SKILL
1088,2.1,REQUIREMENT
1089,Bachelor's degree,REQUIREMENT
1090,Azure,LANG_FRAM
1091,cloud,LANG_FRAM
1092,passion,S_SKILL
1093,cloud,LANG_FRAM
1094,Flexibility,S_SKILL
1095,flexible,S_SKILL
1096,hunger to learn,S_SKILL
1097,C#,LANG_FRAM
1098,.NET,LANG_FRAM
1099,communications,S_SKILL
1100,willingness to learn,S_SKILL
1101,Azure,LANG_FRAM
1102,BizTalk,LANG_FRAM
1103,Power Platform,LANG_FRAM
1104,cloud,LANG_FRAM
1105,data,H_SKILL
1106,AI,LANG_FRAM
1107,innovative,S_SKILL
1108,inquisitive,S_SKILL
1109,mathematical simulation,H_SKILL
1110,digital visualisation,H_SKILL
1111,MBSE),H_SKILL
1112,MBSE models,H_SKILL
1113,power plant infrastructure,H_SKILL
1114,communication skills,S_SKILL
1115,working as part of a team,S_SKILL
1116,2:1 degree,REQUIREMENT
1117,collaborative,S_SKILL
1118,oral and written communication,S_SKILL
1119,DOORS NG,REQUIREMENT
1120,MBSE techniques,H_SKILL
1121,Shape your path,H_SKILL
1122,AWS,LANG_FRAM
1123,Microsoft,LANG_FRAM
1124,solve problems,S_SKILL
1125,providing technical assistance,H_SKILL
1126,resolve problems in a timely manner,S_SKILL
1127,Collaborate,S_SKILL
1128,degree,REQUIREMENT
1129,related qualifications,REQUIREMENT
1130,experience. Proven skills,H_SKILL
1131,managing and operating within ICT Service Management,H_SKILL
1132,analytical,S_SKILL
1133,problem,S_SKILL
1134,solving,S_SKILL
1135,motivated,S_SKILL
1136,development,H_SKILL
1137,implementation,H_SKILL
1138,Meraki,LANG_FRAM
1139,Cisco AnyConnect VPN / NAM,LANG_FRAM
1140,implementation,H_SKILL
1141,manage the performance,S_SKILL
1142,OSPF,LANG_FRAM
1143,support the roll-,H_SKILL
1144,MPLS,LANG_FRAM
1145,Access and Data Centre,H_SKILL
1146,bachelor’s degree,REQUIREMENT
1147,Cisco Certified,LANG_FRAM
1148,networking,S_SKILL
1149,layer,LANG_FRAM
1150,managing network security hardware and software,H_SKILL
1151,Cisco,H_SKILL
1152,Meraki,LANG_FRAM
1153,understanding of datacentre network architectures,H_SKILL
1154,MPLS,LANG_FRAM
1155,Access networking technologies,H_SKILL
1156,motivated,S_SKILL
1157,radio communication,H_SKILL
1158,PC hardware,H_SKILL
1159,Windows 10,LANG_FRAM
1160,"knowledge of various hardware, peripherals, software and communications equipment",H_SKILL
1161,Provide second line,H_SKILL
1162,technical assistance,H_SKILL
1163,Collaborate,S_SKILL
1164,C Level,LANG_FRAM
1165,knowledge of Microsoft Windows operating system,H_SKILL
1166,diagnosing,H_SKILL
1167,resolving hardware and software issues,H_SKILL
1168,Experience in modern device management,H_SKILL
1169,Windows,LANG_FRAM
1170,Android,LANG_FRAM
1171,award,S_SKILL
1172,inquisitive,S_SKILL
1173,problem solving,S_SKILL
1174,degree,REQUIREMENT
1175,2:1,REQUIREMENT
1176,PhD,REQUIREMENT
1177,analysing,H_SKILL
1178,passion,S_SKILL
1179,problem solving,S_SKILL
1180,time management,S_SKILL
1181,organisation skills,S_SKILL
1182,degree,REQUIREMENT
1183,2:1,REQUIREMENT
1184,communicate effectively,S_SKILL
1185,writing,S_SKILL
1186,interest in scientific and technical developments,H_SKILL
1187,organised,S_SKILL
1188,degree,REQUIREMENT
1189,2:1,REQUIREMENT
1190,PhD,REQUIREMENT
1191,providing technology transformation,H_SKILL
1192,continuously learn,S_SKILL
1193,inquisitive,S_SKILL
1194,2:1,REQUIREMENT
1195,C++,LANG_FRAM
1196,C,LANG_FRAM
1197,problem-solving,S_SKILL
1198,driven,S_SKILL
1199,attention to detail,S_SKILL
1200,AI,LANG_FRAM
1201,dedicated,S_SKILL
1202,AI,LANG_FRAM
1203,Collaborate,S_SKILL
1204,develop data,H_SKILL
1205,analyze,H_SKILL
1206,machine learning,LANG_FRAM
1207,data visualizations,H_SKILL
1208,Continuously learn,S_SKILL
1209,developing proposals and contributing to the growth of the AIM,H_SKILL
1210,Bachelor's,REQUIREMENT
1211,Master's degree,REQUIREMENT
1212,analytical,S_SKILL
1213,problem,S_SKILL
1214,statistical analysis,H_SKILL
1215,machine learning,LANG_FRAM
1216,Python,LANG_FRAM
1217,R,LANG_FRAM
1218,communication skills,S_SKILL
1219,ability to clearly convey technical concepts,S_SKILL
1220,data visualization,H_SKILL
1221,Tableau,LANG_FRAM
1222,Power BI,LANG_FRAM
1223,work in a team,S_SKILL
1224,passion,S_SKILL
1225,design cutting edge wireless products,H_SKILL
1226,translate complex RF,H_SKILL
1227,working collaboratively,S_SKILL
1228,young,S_SKILL
1229,developing high- performance radar,H_SKILL
1230,degree,REQUIREMENT
1231,2:1,REQUIREMENT
1232,building models,H_SKILL
1233,curious,S_SKILL
1234,problem solvers,S_SKILL
1235,communicate your ideas,S_SKILL
1236,coaching,S_SKILL
1237,passion,S_SKILL
1238,breaking technology,H_SKILL
1239,empowered to take your career,S_SKILL
1240,2:2,REQUIREMENT
1241,Bachelor’s degree,REQUIREMENT
1242,PhD,REQUIREMENT
1243,designing and developing the world-class solutions,H_SKILL
1244,cloud,LANG_FRAM
1245,programming,H_SKILL
1246,2:1,REQUIREMENT
1247,degree,REQUIREMENT
1248,PhD,REQUIREMENT
1249,problem solving,S_SKILL
1250,quickly adapt to new situations,S_SKILL
1251,interpersonal skills,S_SKILL
1252,passion,S_SKILL
1253,motivation,S_SKILL
1254,willingness to travel,S_SKILL
1255,PhD,REQUIREMENT
1256,designing and developing the world-class solutions,H_SKILL
1257,cloud,LANG_FRAM
1258,programming,H_SKILL
1259,application engineering,H_SKILL
1260,2:1,REQUIREMENT
1261,degree,REQUIREMENT
1262,PhD,REQUIREMENT
1263,problem solving,S_SKILL
1264,quickly adapt to new situations,S_SKILL
1265,interpersonal skills,S_SKILL
1266,passion,S_SKILL
1267,motivation,S_SKILL
1268,willingness to travel,S_SKILL
1269,working as a team,S_SKILL
1270,mobile Apps and,H_SKILL
1271,AI,LANG_FRAM
1272,2:1,REQUIREMENT
1273,Relational database knowledge,H_SKILL
1274,SQL Server System,LANG_FRAM
1275,system design,H_SKILL
1276,Windows,LANG_FRAM
1277,Pen Testing,H_SKILL
1278,monitoring,H_SKILL
1279,problem solving,S_SKILL
1280,passion,S_SKILL
1281,encryption,H_SKILL
1282,network security,H_SKILL
1283,quantum computing,H_SKILL
1284,cloud computing,LANG_FRAM
1285,computing,H_SKILL
1286,hardware design,H_SKILL
1287,confidence to invest their time,S_SKILL
1288,Hands-,H_SKILL
1289,Collaborate,S_SKILL
1290,passionate,S_SKILL
1291,scientific or technical knowledge,S_SKILL
1292,2:2 degree,REQUIREMENT
1293,evaluate,S_SKILL
1294,find out by looking,S_SKILL
1295,Jobsand,LANG_FRAM
1296,directed,S_SKILL
1297,solving complex problems,S_SKILL
1298,develop expertise,H_SKILL
1299,communications,S_SKILL
1300,support of highly skilled colleagues,H_SKILL
1301,solve complex problems,S_SKILL
1302,Developing a new Advanced Internal Rating-Based Approach (AIRB) credit risk model,H_SKILL
1303,-end implementation,H_SKILL
1304,interest in modelling and project management,H_SKILL
1305,advanced degree,REQUIREMENT
1306,modelling,H_SKILL
1307,validation,S_SKILL
1308,Coding expertise,H_SKILL
1309,Python,LANG_FRAM
1310,SAS,LANG_FRAM
1311,R,LANG_FRAM
1312,SQL,LANG_FRAM
1313,problem solving,S_SKILL
1314,analytical mindset,S_SKILL
1315,"Working as part of our global, entrepreneurial company",S_SKILL
1316,enjoy working alongside diverse and down-,S_SKILL
1317,SQL Server DBA – optimisation,LANG_FRAM
1318,Windows,LANG_FRAM
1319,patching & performance testing,H_SKILL
1320,working as a team,S_SKILL
1321,mobile Apps and,H_SKILL
1322,AI,LANG_FRAM
1323,2:1,REQUIREMENT
1324,"design, development and support of hardware equipment",H_SKILL
1325,networking hardware,H_SKILL
1326,power supplies,H_SKILL
1327,monitoring systems,H_SKILL
1328,communications,S_SKILL
1329,passion,S_SKILL
1330,breaking technology,H_SKILL
1331,empowered to take your career,S_SKILL
1332,2:2,REQUIREMENT
1333,Bachelor’s degree,REQUIREMENT
1334,Cloud,LANG_FRAM
1335,Service Cloud,LANG_FRAM
1336,Cloud,LANG_FRAM
1337,Pardot,LANG_FRAM
1338,Cloud,LANG_FRAM
1339,Mulesoft,LANG_FRAM
1340,manage stakeholder relationships,S_SKILL
1341,"design, development and implementation of Salesforce technology",H_SKILL
1342,developing best practices Gathering requirements,H_SKILL
1343,building technical solutions,H_SKILL
1344,2.1,REQUIREMENT
1345,Bachelor's degree,REQUIREMENT
1346,computing,H_SKILL
1347,communication,S_SKILL
1348,presentation,S_SKILL
1349,problem solving,S_SKILL
1350,obtrusive and unfriendly measures,S_SKILL
1351,3D modelling,H_SKILL
1352,Manage various projects,S_SKILL
1353,degree,REQUIREMENT
1354,passion,S_SKILL
1355,Highly motivated,S_SKILL
1356,directed,S_SKILL
1357,"analysis, design, implementation, integration, applied research and test",H_SKILL
1358,understanding of key technologies,H_SKILL
1359,develop,H_SKILL
1360,hardware design,H_SKILL
1361,hardware implementation,H_SKILL
1362,hardware integration,H_SKILL
1363,hardware test,H_SKILL
1364,hardware within projects groups,H_SKILL
1365,MSc,REQUIREMENT
1366,PhD.,REQUIREMENT
1367,accomplished team,S_SKILL
1368,measuring sensor data,H_SKILL
1369,communicating,S_SKILL
1370,controlling a multitude,S_SKILL
1371,time electronic control systems,H_SKILL
1372,"Developing robust, efficient, modular software",H_SKILL
1373,"Applying static, integration and unit testing",H_SKILL
1374,find and fix issues before software release,S_SKILL
1375,target hardware,H_SKILL
1376,work as part of a dynamic team,S_SKILL
1377,software development,H_SKILL
1378,work with new technologies,S_SKILL
1379,experience in software development,H_SKILL
1380,C,LANG_FRAM
1381,C#,LANG_FRAM
1382,C++,LANG_FRAM
1383,organised,S_SKILL
1384,problem solving,S_SKILL
1385,PGCE,REQUIREMENT
1386,2:1,REQUIREMENT
1387,2:1,REQUIREMENT
1388,2:2,REQUIREMENT
1389,WMG started,S_SKILL
1390,WMG,S_SKILL
1391,groundbreaking,S_SKILL
1392,working under pressure,S_SKILL
1393,developing new knowledge and skills,H_SKILL
1394,lab testing,H_SKILL
1395,computer modelling,H_SKILL
1396,work with the designated Project Supervisor,S_SKILL
1397,providing progress reports,S_SKILL
1398,coordinating ethics and information governance activities,H_SKILL
1399,present,S_SKILL
1400,understanding,H_SKILL
1401,leadership,S_SKILL
1402,world research and development projects,H_SKILL
1403,2:1,REQUIREMENT
1404,degree,REQUIREMENT
1405,degree,REQUIREMENT
1406,technical support,H_SKILL
1407,Linux,LANG_FRAM
1408,investigate and resolve technical problems,H_SKILL
1409,work independently,S_SKILL
1410,deploy,H_SKILL
1411,analytical,S_SKILL
1412,problem,S_SKILL
1413,solving,S_SKILL
1414,ability to work under pressure,S_SKILL
1415,communicate effectively,S_SKILL
1416,speak English,S_SKILL
1417,Networking,H_SKILL
1418,Linux,LANG_FRAM
1419,RedHat,LANG_FRAM
1420,Linux,LANG_FRAM
1421,bash,LANG_FRAM
1422,Docker,LANG_FRAM
1423,Understanding of the fundamentals of,H_SKILL
1424,Relational databases,H_SKILL
1425,SQL,LANG_FRAM
1426,Oracle,LANG_FRAM
1427,Postgres,LANG_FRAM
1428,SNMP,LANG_FRAM
1429,portfolio,REQUIREMENT
1430,cloud,LANG_FRAM
1431,problem solve,S_SKILL
1432,willingness to travel,S_SKILL
1433,working with and learning,S_SKILL
1434,VMWare,LANG_FRAM
1435,Hat,LANG_FRAM
1436,OpenStack,LANG_FRAM
1437,portfolio,REQUIREMENT
1438,cloud,LANG_FRAM
1439,networking,H_SKILL
1440,solving complex problems,S_SKILL
1441,passion,S_SKILL
1442,written and verbal communication,S_SKILL
1443,ability to clearly articulate problems and solutions,S_SKILL
1444,organised,S_SKILL
1445,prioritise work as necessary,S_SKILL
1446,Bachelor's degree,REQUIREMENT
1447,Networking,H_SKILL
1448,Linux,LANG_FRAM
1449,CentOS,LANG_FRAM
1450,Linux,LANG_FRAM
1451,scripting knowledge,H_SKILL
1452,SDN,LANG_FRAM
1453,VMware,LANG_FRAM
1454,KVM,LANG_FRAM
1455,OpenStack,LANG_FRAM
1456,MPLS,LANG_FRAM
1457,OSPF,LANG_FRAM
1458,BGP,LANG_FRAM
1459,Cisco CCNA,LANG_FRAM
1460,mySQL,LANG_FRAM
1461,RDBMS Scripting,LANG_FRAM
1462,bash,LANG_FRAM
1463,python,LANG_FRAM
1464,troubleshooting,H_SKILL
1465,eager to develop,S_SKILL
1466,communicating,S_SKILL
1467,ensure the company is meeting customer expectations,H_SKILL
1468,eye for detail,S_SKILL
1469,excellent communication skills,S_SKILL
1470,2:1,REQUIREMENT
1471,architectural design,H_SKILL
1472,Collaborate,S_SKILL
1473,communicate with team members,S_SKILL
1474,arranging appropriate risk assessments,H_SKILL
1475,Good interpersonal,S_SKILL
1476,build knowledge,H_SKILL
1477,degree,REQUIREMENT
1478,mathematical ability,H_SKILL
1479,CAD software,H_SKILL
1480,PLT,LANG_FRAM
1481,directed,S_SKILL
1482,"analysis, design, implementation, test, acceptance and product support",H_SKILL
1483,designing for mixed signal design,H_SKILL
1484,video/communication processing algorithms,H_SKILL
1485,Precision Guidance,LANG_FRAM
1486,"analysis, design, code, verification, validation and support",H_SKILL
1487,passion,S_SKILL
1488,manage own development,S_SKILL
1489,continuously improve own practices,S_SKILL
1490,evolve and adapt to reflect this. A culture,S_SKILL
1491,collaboration,S_SKILL
1492,AAPS,LANG_FRAM
1493,AAPS,LANG_FRAM
1494,simulation,S_SKILL
1495,Linking hardware and models,H_SKILL
1496,PhD,REQUIREMENT
1497,developing transdisciplinary team,H_SKILL
1498,Proficiency If English is not your first language,H_SKILL
1499,AAPS,LANG_FRAM
1500,Develop system models,H_SKILL
